game_id,critic_score,user_score
6665,7.7,6.8
6666,4.0,
6667,9.0,
6668,,
6669,,
6670,,
6671,4.0,
6672,7.5,
6673,6.7,
6674,5.5,
6675,8.2,
6676,9.0,8.4
6677,7.8,
6678,8.4,
6679,,
6680,8.4,4.7
6681,,
6682,,
6683,4.8,
6684,,
6685,,
6686,,
6687,8.7,
6688,,
6689,,
6690,8.2,
6691,5.9,7.2
6692,7.5,
6693,,
6694,8.4,
6695,8.0,
6696,6.5,
6697,9.0,
6698,6.2,
6699,7.2,7.0
6700,,
6701,,
6702,7.2,8.3
6703,,
6704,,
6705,,
6706,,
6707,7.5,5.9
6708,5.9,
6709,,
6710,,
6711,,
6712,,
6713,8.5,
6714,,
6715,,
6716,5.0,
6717,,
6718,7.7,
6719,7.0,4.3
6720,,
6721,,
6722,,
6723,,
6724,7.2,
6725,8.0,
6726,6.4,
6727,,
6728,7.0,
6729,,
6730,,
6731,7.7,
6732,7.0,
6733,8.5,
6734,6.2,
6735,,
6736,7.5,
6737,,
6738,7.8,7.8
6739,5.3,
6740,,
6741,8.1,7.4
6742,,
6743,,
6744,6.3,
6745,8.5,
6746,8.1,
6747,5.0,
6748,7.6,
6749,6.1,
6750,6.4,
6751,,
6752,,
6753,6.4,7.2
6754,5.9,
6755,,
6756,7.4,
6757,,
6758,6.0,
6759,7.2,
6760,7.9,
6761,,
6762,8.5,5.6
6763,,
6764,,
6765,4.5,
6766,6.8,
6767,7.2,
6768,8.0,
6769,,
6770,,
6771,8.5,9.0
6772,8.0,
6773,6.7,
6774,6.8,6.2
6775,5.4,
6776,8.0,7.2
6777,,
6778,,
6779,9.4,
6780,7.3,
6781,8.5,
6782,,
6783,8.5,
6784,6.8,
6785,,
6786,8.5,
6787,6.5,
6788,,
6789,6.3,
6790,,
6791,6.5,
6792,7.0,
6793,7.3,
6794,,
6795,,9.0
6796,6.9,
6797,,
6798,7.0,
6799,,
6800,6.2,
6801,,
6802,6.5,5.2
6803,6.4,
6804,7.0,
6805,6.1,
6806,,
6807,,
6808,,
6809,8.2,6.7
6810,,
6811,,
6812,8.0,
6813,,
6814,,
6815,,
6816,7.0,
6817,,
6818,8.2,
6819,3.0,
6820,7.3,
6821,,
6822,8.1,
6823,,
6824,6.5,
6825,,
6826,,
6827,8.3,
6828,,
6829,4.9,
6830,7.9,
6831,,
6832,8.8,
6833,8.0,
6834,4.3,
6835,,
6836,7.1,
6837,7.5,
6838,5.8,
6839,8.1,
6840,6.3,
6841,7.9,
6842,,
6843,3.8,6.0
6844,,
6845,7.9,
6846,7.9,
6847,8.4,8.0
6848,,
6849,,
6850,7.5,
6851,8.2,
6852,,
6853,,
6854,6.0,7.1
6855,5.0,
6856,7.0,
6857,5.0,
6858,,
6859,7.8,7.6
6860,7.2,5.9
6861,,
6862,8.9,
6863,8.5,
6864,2.9,
6865,7.1,7.2
6866,,
6867,8.8,
6868,7.6,
6869,,
6870,,
6871,6.0,
6872,,
6873,5.3,
6874,7.0,
6875,,
6876,5.0,
6877,,
6878,,
6879,4.5,
6880,6.7,7.2
6881,,
6882,8.4,
6883,7.7,
6884,,
6885,,
6886,8.1,8.1
6887,,
6888,7.6,
6889,,
6890,7.4,
6891,,
6892,,
6893,8.5,
6894,,
6895,,
6896,,
6897,3.6,
6898,,
6899,5.0,
6900,7.0,6.1
6901,,
6902,,
6903,7.3,7.2
6904,,
6905,6.2,7.2
6906,,
6907,6.4,
6908,,
6909,7.5,
6910,,
6911,,
6912,7.2,
6913,7.0,
6914,4.3,
6915,4.0,
6916,4.0,
6917,,
6918,7.4,
6919,,
6920,5.0,
6921,,
6922,6.6,
6923,,
6924,7.7,
6925,,
6926,8.0,6.3
6927,,
6928,,
6929,,
6930,6.5,
6931,8.7,
6932,7.0,
6933,6.5,
6934,7.3,
6935,7.4,
6936,6.7,
6937,,
6938,8.9,7.7
6939,,
6940,7.0,
6941,,
6942,6.8,
6943,,
6944,,
6945,6.5,
6946,,
6947,8.0,
6948,,
6949,7.8,3.6
6950,5.1,
6951,,
6952,,
6953,4.3,
6954,,
6955,9.1,
6956,6.8,7.3
6957,,
6958,8.1,7.9
6959,,
6960,9.1,
6961,5.4,
6962,,
6963,,
6964,,
6965,6.0,
6966,5.0,
6967,,
6968,7.0,
6969,6.2,
6970,6.0,
6971,6.4,
6972,,
6973,9.3,
6974,7.0,
6975,,
6976,,
6977,6.5,
6978,4.7,
6979,,
6980,8.0,
6981,7.0,
6982,,
6983,,
6984,,
6985,,
6986,,
6987,,
6988,4.5,
6989,,
6990,7.4,
6991,,
6992,5.0,
6993,5.5,
6994,7.5,
6995,8.0,
6996,,
6997,,
6998,6.0,
6999,,
7000,8.1,
7001,5.0,
7002,7.2,
7003,7.8,
7004,,
7005,,
7006,8.1,
7007,8.6,8.1
7008,5.6,
7009,6.3,
7010,8.3,
7011,,
7012,8.4,
7013,,
7014,7.5,
7015,,
7016,5.5,
7017,,
7018,8.0,
7019,,
7020,,
7021,8.6,
7022,7.5,
7023,,
7024,6.2,6.2
7025,6.2,
7026,8.3,
7027,,
7028,7.1,7.2
7029,7.4,
7030,4.9,
7031,,
7032,,
7033,,
7034,8.2,
7035,7.5,
7036,,
7037,,
7038,8.2,
7039,,
7040,7.8,8.5
7041,5.1,
7042,8.7,
7043,5.7,6.8
7044,,
7045,4.5,
7046,4.9,
7047,6.6,
7048,,
7049,4.8,
7050,9.2,
7051,,
7052,8.2,
7053,6.3,6.0
7054,6.0,4.2
7055,,
7056,8.1,
7057,6.8,
7058,,
7059,,
7060,7.7,
7061,9.0,
7062,,
7063,5.0,
7064,5.1,
7065,,
7066,,
7067,,
7068,8.0,
7069,7.3,6.4
7070,8.0,
7071,5.5,
7072,6.6,
7073,7.8,
7074,7.2,
7075,6.4,
7076,5.1,
7077,7.6,7.9
7078,,
7079,8.8,
7080,2.0,
7081,,
7082,9.2,
7083,,
7084,,
7085,7.2,
7086,,
7087,7.1,
7088,,
7089,7.1,
7090,7.5,8.0
7091,8.3,
7092,,
7093,,
7094,,
7095,5.3,
7096,,
7097,,
7098,,
7099,5.0,
7100,,
7101,8.7,
7102,,
7103,,
7104,,
7105,,
7106,6.9,6.9
7107,,
7108,4.3,2.6
7109,,
7110,6.0,
7111,7.7,5.5
7112,,
7113,7.8,
7114,,
7115,,
7116,,
7117,2.3,
7118,8.0,
7119,,
7120,7.6,
7121,8.0,8.0
7122,7.8,
7123,4.5,
7124,,
7125,,
7126,5.5,
7127,,
7128,,
7129,5.8,6.5
7130,6.0,
7131,4.5,4.4
7132,7.0,6.7
7133,,
7134,5.1,
7135,,
7136,7.9,7.9
7137,4.5,
7138,3.0,
7139,,
7140,,
7141,9.3,
7142,5.0,
7143,3.7,
7144,8.2,
7145,7.9,
7146,,
7147,,
7148,,
7149,,
7150,,
7151,6.8,
7152,,
7153,,
7154,6.0,
7155,7.8,7.9
7156,,
7157,,
7158,6.5,
7159,,
7160,,
7161,7.3,
7162,7.5,
7163,,
7164,,
7165,8.0,
7166,6.3,
7167,,
7168,7.1,
7169,7.0,
7170,7.5,7.8
7171,7.1,
7172,7.0,
7173,,
7174,,
7175,,
7176,7.6,
7177,8.5,
7178,8.0,
7179,,
7180,7.7,
7181,9.0,
7182,3.0,
7183,,
7184,8.2,
7185,,
7186,,
7187,,
7188,7.9,
7189,9.1,
7190,6.6,8.2
7191,,
7192,7.5,
7193,7.6,
7194,7.5,7.3
7195,7.0,
7196,6.4,6.7
7197,6.6,6.7
7198,6.0,
7199,7.5,7.9
7200,7.0,
7201,6.5,
7202,,
7203,,
7204,8.3,
7205,5.2,
7206,6.7,
7207,,
7208,4.5,
7209,,
7210,,
7211,,
7212,,
7213,,
7214,,
7215,,
7216,,
7217,8.4,
7218,,
7219,8.5,
7220,4.0,
7221,,
7222,,
7223,,
7224,,
7225,,
7226,7.1,
7227,6.0,
7228,,
7229,,
7230,5.2,
7231,,
7232,,
7233,6.9,
7234,,
7235,,
7236,7.8,5.2
7237,,
7238,,
7239,5.5,
7240,,
7241,5.9,
7242,,
7243,7.5,
7244,7.0,
7245,8.5,
7246,6.3,
7247,4.6,
7248,8.8,
7249,6.7,7.0
7250,8.8,
7251,5.5,
7252,,
7253,7.0,
7254,8.9,
7255,6.3,
7256,,
7257,8.1,
7258,,
7259,,
7260,4.0,
7261,,
7262,7.7,
7263,8.0,
7264,5.3,
7265,7.4,
7266,7.4,7.5
7267,,
7268,,
7269,7.1,
7270,,
7271,,
7272,6.0,
7273,,
7274,,
7275,,
7276,5.5,
7277,,
7278,5.3,5.5
7279,8.5,
7280,,
7281,6.2,
7282,,
7283,,
7284,9.2,
7285,,
7286,8.0,7.0
7287,8.0,
7288,8.4,7.1
7289,7.5,
7290,4.0,
7291,,
7292,8.0,7.3
7293,7.9,7.8
7294,4.8,
7295,8.1,
7296,4.0,
7297,8.0,
7298,,
7299,,
7300,7.5,
7301,7.5,
7302,,
7303,5.6,
7304,6.0,
7305,5.5,
7306,,
7307,8.8,
7308,,
7309,8.0,7.2
7310,6.8,5.7
7311,8.4,
7312,5.0,
7313,7.3,
7314,6.3,
7315,,
7316,,
7317,8.4,8.8
7318,,
7319,8.6,
7320,,
7321,,
7322,6.5,
7323,,
7324,6.0,7.8
7325,7.0,
7326,,
7327,,
7328,5.1,
7329,,
7330,6.2,
7331,5.0,
7332,4.5,
7333,,
7334,7.7,7.2
7335,6.0,
7336,7.5,8.0
7337,,
7338,5.5,
7339,8.2,
7340,,
7341,8.0,
7342,,
7343,7.4,6.1
7344,,
7345,,
7346,7.7,7.7
7347,,
7348,6.3,
7349,,
7350,5.5,
7351,,
7352,7.0,
7353,,
7354,,
7355,,
7356,6.4,
7357,4.9,5.0
7358,6.9,
7359,,
7360,8.6,6.8
7361,,
7362,,
7363,,
7364,,
7365,,
7366,6.1,
7367,,
7368,7.0,
7369,3.5,
7370,,
7371,,
7372,6.2,
7373,6.4,
7374,7.9,
7375,7.1,
7376,8.5,
7377,4.9,
7378,7.5,
7379,,
7380,3.0,
7381,,
7382,,
7383,5.8,
7384,,
7385,,
7386,8.0,
7387,7.0,
7388,,
7389,5.0,
7390,,
7391,5.0,
7392,8.0,8.4
7393,,
7394,,
7395,,
7396,7.4,
7397,,
7398,7.4,
7399,7.5,
7400,7.6,
7401,,
7402,,
7403,,
7404,,
7405,7.6,6.2
7406,,
7407,6.7,
7408,,
7409,,
7410,5.0,
7411,,
7412,,
7413,,
7414,8.8,
7415,,
7416,7.5,
7417,6.5,
7418,,
7419,5.4,
7420,6.5,
7421,8.0,7.5
7422,8.1,
7423,8.3,
7424,,
7425,7.4,
7426,,
7427,,
7428,6.9,7.0
7429,,
7430,,
7431,8.0,
7432,,
7433,7.1,
7434,4.0,
7435,,
7436,3.0,
7437,7.2,
7438,,
7439,,
7440,,
7441,,
7442,,
7443,5.5,
7444,,
7445,7.9,
7446,,
7447,,
7448,8.9,
7449,,
7450,7.4,
7451,7.6,
7452,,
7453,6.3,6.7
7454,4.0,
7455,,
7456,8.0,
7457,6.9,
7458,,
7459,,
7460,8.6,
7461,6.0,
7462,7.0,
7463,,
7464,8.4,
7465,6.8,
7466,7.0,
7467,,
7468,5.0,
7469,8.6,
7470,4.0,
7471,8.9,
7472,8.0,
7473,,
7474,,
7475,6.4,6.1
7476,,
7477,6.6,
7478,,
7479,4.5,
7480,5.9,
7481,7.7,7.6
7482,6.0,
7483,6.7,6.9
7484,,
7485,8.4,
7486,8.0,
7487,6.2,6.5
7488,6.9,
7489,,
7490,4.0,
7491,,
7492,6.1,
7493,7.1,
7494,,
7495,8.9,7.7
7496,7.0,
7497,7.7,7.8
7498,5.0,
7499,,
7500,3.5,
7501,8.6,
7502,,
7503,,
7504,,
7505,,
7506,,
7507,,
7508,,
7509,,
7510,,
7511,,
7512,3.8,
7513,6.9,7.1
7514,4.0,
7515,,
7516,6.8,
7517,7.0,
7518,7.7,8.6
7519,,
7520,,
7521,,
7522,9.0,
7523,8.5,
7524,6.5,
7525,7.0,7.8
7526,7.7,
7527,8.3,
7528,7.9,
7529,3.3,
7530,4.0,7.0
7531,,
7532,,
7533,7.0,
7534,9.4,7.8
7535,8.8,7.7
7536,8.8,
7537,2.0,
7538,,
7539,5.3,
7540,7.8,
7541,7.4,
7542,5.7,6.0
7543,8.8,
7544,4.0,
7545,7.9,
7546,,
7547,7.3,
7548,8.9,
7549,3.5,
7550,4.6,
7551,,
7552,9.0,
7553,,
7554,,
7555,,
7556,5.0,
7557,6.0,
7558,6.3,
7559,7.7,
7560,8.0,
7561,4.2,
7562,,
7563,7.7,8.0
7564,,
7565,,
7566,6.0,
7567,,
7568,,
7569,4.7,
7570,8.2,7.1
7571,6.5,
7572,4.0,
7573,6.9,
7574,8.1,
7575,,
7576,8.1,7.9
7577,4.1,
7578,,
7579,5.7,
7580,9.0,10.0
7581,7.0,
7582,7.4,7.5
7583,,
7584,,
7585,7.1,
7586,8.3,5.2
7587,4.0,
7588,5.8,
7589,6.4,
7590,,
7591,7.0,
7592,,
7593,,
7594,,
7595,,
7596,9.2,
7597,3.0,
7598,8.8,
7599,7.8,8.3
7600,6.9,
7601,,
7602,5.8,
7603,8.5,
7604,,
7605,,
7606,7.6,7.6
7607,9.0,
7608,,
7609,,
7610,,
7611,7.0,
7612,,
7613,,
7614,6.0,
7615,4.0,
7616,,
7617,4.5,
7618,,
7619,5.9,
7620,6.3,7.5
7621,,
7622,5.9,5.6
7623,,
7624,,
7625,5.7,
7626,,
7627,5.1,
7628,,
7629,,
7630,,
7631,,
7632,,
7633,8.0,7.7
7634,,
7635,7.6,7.6
7636,3.5,
7637,,
7638,5.5,
7639,,
7640,8.4,9.0
7641,,
7642,,
7643,,
7644,7.0,
7645,7.5,8.7
7646,,
7647,,
7648,6.5,
7649,5.5,
7650,4.8,
7651,,
7652,8.7,
7653,4.6,
7654,,
7655,8.0,
7656,,
7657,,
7658,4.0,
7659,,
7660,,
7661,,
7662,7.4,
7663,,
7664,5.0,
7665,8.0,
7666,,
7667,7.9,
7668,7.3,
7669,,
7670,,
7671,6.5,
7672,6.0,
7673,8.2,
7674,,
7675,,
7676,8.0,
7677,,
7678,7.6,
7679,8.4,7.9
7680,,
7681,,
7682,,
7683,,
7684,7.2,6.0
7685,7.0,
7686,,
7687,3.5,
7688,,
7689,,
7690,,
7691,8.3,7.9
7692,,
7693,7.5,
7694,7.5,7.9
7695,,
7696,,
7697,,
7698,7.5,
7699,7.8,6.9
7700,,
7701,8.1,8.0
7702,9.0,7.9
7703,,
7704,8.0,
7705,5.1,
7706,7.9,
7707,,
7708,,
7709,7.1,8.0
7710,,
7711,7.2,3.5
7712,4.0,
7713,,8.0
7714,,
7715,1.9,
7716,4.5,
7717,8.0,
7718,,
7719,5.0,
7720,,
7721,,
7722,5.5,
7723,,
7724,6.5,
7725,,
7726,7.6,7.9
7727,,
7728,7.3,6.9
7729,,
7730,,
7731,6.6,
7732,,
7733,5.9,
7734,,
7735,3.9,4.7
7736,5.9,
7737,8.0,
7738,,
7739,8.9,
7740,8.0,
7741,,
7742,,
7743,7.0,7.6
7744,8.3,
7745,7.1,
7746,,
7747,8.0,
7748,,
7749,,
7750,7.0,
7751,,
7752,6.2,
7753,6.9,6.5
7754,,
7755,5.3,
7756,7.3,6.7
7757,4.9,6.2
7758,,
7759,,
7760,,
7761,7.9,
7762,,
7763,5.9,
7764,,
7765,6.6,5.5
7766,7.3,7.4
7767,7.6,7.0
7768,5.7,
7769,,
7770,8.1,
7771,,
7772,,
7773,6.0,
7774,,
7775,8.0,8.4
7776,,
7777,6.5,
7778,,
7779,,
7780,,
7781,,
7782,6.2,
7783,7.4,
7784,,
7785,,
7786,,
7787,5.0,
7788,,
7789,5.9,
7790,5.8,
7791,5.5,
7792,7.7,7.5
7793,4.3,4.6
7794,7.7,
7795,,
7796,,
7797,7.6,
7798,,
7799,8.0,
7800,6.9,
7801,7.8,
7802,5.4,
7803,8.6,
7804,7.2,6.5
7805,,
7806,5.8,6.9
7807,,
7808,,
7809,7.5,7.2
7810,8.4,
7811,4.0,
7812,6.5,
7813,7.5,
7814,5.0,
7815,6.0,
7816,5.2,
7817,,
7818,8.0,
7819,,
7820,7.5,7.4
7821,5.2,
7822,,
7823,7.5,
7824,,
7825,,
7826,,
7827,,
7828,7.5,6.0
7829,,
7830,,
7831,7.6,
7832,,
7833,,
7834,6.8,
7835,7.0,
7836,,
7837,7.1,
7838,,
7839,,
7840,5.3,
7841,4.0,
7842,7.1,
7843,,
7844,8.1,7.5
7845,,
7846,5.0,
7847,4.9,
7848,5.6,
7849,7.0,7.7
7850,,
7851,4.3,3.1
7852,6.3,
7853,5.9,5.6
7854,6.8,6.4
7855,,
7856,8.5,
7857,,
7858,7.5,
7859,8.1,
7860,6.2,
7861,8.4,
7862,,
7863,,
7864,,
7865,,
7866,,
7867,3.8,
7868,4.8,
7869,,
7870,7.0,
7871,6.3,
7872,,
7873,8.1,
7874,7.8,
7875,7.8,
7876,,
7877,,
7878,,
7879,8.7,
7880,7.4,
7881,6.3,7.5
7882,,
7883,,
7884,,
7885,7.5,
7886,,
7887,,
7888,6.0,
7889,7.5,
7890,,
7891,6.4,
7892,,
7893,,
7894,8.5,
7895,,
7896,,
7897,7.5,
7898,5.5,
7899,,
7900,,
7901,7.0,6.8
7902,8.0,
7903,6.5,
7904,,
7905,,
7906,7.8,
7907,,
7908,,
7909,,
7910,,
7911,5.5,
7912,,
7913,,
7914,8.2,8.5
7915,,
7916,6.4,
7917,6.5,
7918,,
7919,,
7920,,
7921,8.5,
7922,8.2,
7923,,
7924,6.7,
7925,6.9,
7926,,
7927,,
7928,6.9,6.8
7929,,
7930,,
7931,,
7932,,
7933,7.6,8.2
7934,,
7935,,
7936,,
7937,5.4,
7938,,
7939,,
7940,9.0,
7941,7.0,7.2
7942,3.2,1.4
7943,6.5,
7944,6.0,
7945,4.9,
7946,,
7947,,
7948,8.8,
7949,6.2,
7950,,
7951,7.0,6.9
7952,,
7953,9.2,
7954,7.1,
7955,9.1,
7956,,
7957,6.6,7.4
7958,5.8,6.4
7959,9.3,
7960,,
7961,,
7962,,
7963,8.4,
7964,5.5,
7965,,
7966,7.0,
7967,6.6,
7968,4.7,
7969,,
7970,5.0,
7971,7.8,7.6
7972,6.2,
7973,3.0,
7974,,
7975,,
7976,4.5,
7977,7.2,
7978,7.2,
7979,,
7980,7.2,
7981,7.0,
7982,8.6,
7983,6.7,6.9
7984,7.8,
7985,,
7986,,
7987,5.0,
7988,,
7989,,
7990,6.0,7.4
7991,8.0,
7992,,
7993,5.5,
7994,7.0,
7995,6.8,
7996,8.2,
7997,7.2,6.8
7998,4.9,
7999,2.3,
8000,,
8001,7.3,
8002,,
8003,,
8004,,
8005,7.5,
8006,7.2,6.0
8007,,
8008,,
8009,6.8,
8010,,
8011,5.1,
8012,,
8013,7.2,
8014,,
8015,7.9,
8016,5.0,
8017,7.0,
8018,,
8019,5.0,
8020,5.5,
8021,,
8022,,
8023,,
8024,6.5,
8025,,
8026,8.2,8.5
8027,,
8028,6.8,
8029,,
8030,,
8031,8.2,
8032,7.6,
8033,8.4,
8034,5.8,
8035,3.5,
8036,6.5,
8037,5.9,6.2
8038,,
8039,8.4,
8040,8.8,
8041,,
8042,,
8043,,
8044,5.2,
8045,,
8046,6.5,
8047,,
8048,8.9,
8049,8.0,8.9
8050,,
8051,,
8052,,
8053,,
8054,,
8055,,
8056,,
8057,,
8058,2.7,
8059,6.5,
8060,6.2,
8061,,
8062,6.7,
8063,8.0,
8064,,
8065,,
8066,5.0,
8067,,
8068,3.5,
8069,,
8070,4.5,
8071,9.1,6.0
8072,,
8073,,
8074,,
8075,,
8076,7.7,7.7
8077,7.3,
8078,7.0,7.4
8079,,
8080,,
8081,6.0,1.4
8082,6.0,
8083,6.0,5.1
8084,,
8085,7.3,8.6
8086,5.0,
8087,5.2,
8088,5.5,
8089,5.0,
8090,,
8091,7.5,
8092,8.6,6.7
8093,,
8094,6.9,5.4
8095,,
8096,,
8097,,
8098,7.8,
8099,,
8100,6.0,
8101,,
8102,,
8103,6.1,
8104,7.3,
8105,,
8106,7.5,
8107,8.7,
8108,,
8109,7.2,
8110,,
8111,,
8112,,
8113,,
8114,,
8115,,
8116,,
8117,8.0,7.4
8118,7.8,
8119,,
8120,6.7,
8121,5.1,
8122,,
8123,5.0,
8124,,
8125,,
8126,7.4,
8127,5.3,6.8
8128,,
8129,8.6,
8130,5.5,
8131,,
8132,,
8133,8.0,7.8
8134,,
8135,6.7,
8136,6.4,6.1
8137,7.8,
8138,4.3,
8139,7.8,7.0
8140,6.0,
8141,8.5,
8142,,
8143,7.7,
8144,7.5,
8145,7.5,
8146,,
8147,4.0,
8148,,
8149,,
8150,8.5,7.8
8151,,
8152,5.0,
8153,7.8,
8154,,
8155,7.3,
8156,4.0,
8157,7.3,
8158,,
8159,8.0,
8160,,
8161,8.2,
8162,8.0,
8163,7.5,
8164,7.0,
8165,7.5,
8166,,
8167,7.5,7.5
8168,8.7,
8169,,
8170,,
8171,,
8172,5.8,
8173,,
8174,,
8175,8.0,
8176,6.0,
8177,,
8178,,
8179,,
8180,8.5,
8181,4.6,
8182,,
8183,,
8184,4.5,
8185,,
8186,5.3,
8187,5.4,
8188,,
8189,,
8190,,
8191,9.0,
8192,5.6,
8193,,
8194,,
8195,,
8196,7.5,7.8
8197,6.8,7.5
8198,,
8199,,
8200,,
8201,,
8202,5.8,6.2
8203,,
8204,,
8205,7.0,
8206,5.8,
8207,,
8208,1.1,
8209,9.1,
8210,3.0,
8211,8.0,
8212,5.8,
8213,7.9,
8214,,
8215,5.5,
8216,,
8217,6.5,
8218,6.9,6.8
8219,6.1,
8220,8.5,
8221,,
8222,6.2,6.8
8223,7.6,
8224,8.8,
8225,7.0,
8226,,
8227,7.3,
8228,7.1,6.6
8229,8.4,7.0
8230,,
8231,6.9,
8232,7.1,
8233,,
8234,,
8235,7.2,8.3
8236,,
8237,,
8238,,
8239,,
8240,,
8241,,
8242,6.0,
8243,7.7,
8244,7.5,7.7
8245,5.0,
8246,6.1,
8247,5.4,
8248,7.1,
8249,7.2,
8250,7.2,7.2
8251,8.8,7.8
8252,6.5,
8253,,
8254,,
8255,,
8256,9.0,
8257,,
8258,,
8259,,
8260,,
8261,,
8262,6.0,
8263,,
8264,,
8265,4.0,
8266,,
8267,6.0,
8268,6.0,8.0
8269,5.5,
8270,,
8271,,
8272,,
8273,6.3,
8274,4.5,
8275,,
8276,,
8277,,
8278,4.8,
8279,8.0,7.3
8280,,
8281,7.5,
8282,6.5,6.9
8283,,
8284,,
8285,7.7,4.3
8286,7.5,
8287,,
8288,4.5,
8289,5.1,
8290,4.5,
8291,7.6,
8292,5.9,
8293,,
8294,8.6,8.1
8295,,
8296,4.0,
8297,,
8298,4.5,
8299,7.7,
8300,,
8301,7.0,
8302,5.0,
8303,,
8304,7.1,6.8
8305,7.0,
8306,6.4,7.2
8307,7.2,
8308,,
8309,,
8310,,
8311,,
8312,4.2,
8313,6.3,
8314,,
8315,6.6,7.3
8316,,
8317,,
8318,7.9,
8319,7.5,
8320,7.4,
8321,8.0,
8322,,
8323,9.0,6.8
8324,,
8325,2.0,
8326,,
8327,,
8328,7.8,
8329,8.2,
8330,,
8331,2.3,
8332,,
8333,7.0,7.1
8334,5.0,
8335,,
8336,,
8337,,
8338,,
8339,6.2,
8340,6.5,
8341,,
8342,,
8343,6.9,
8344,,
8345,8.9,7.5
8346,,
8347,7.3,
8348,,
8349,,
8350,6.8,
8351,8.7,
8352,5.5,
8353,4.9,4.5
8354,,
8355,7.0,
8356,6.9,
8357,8.7,
8358,6.6,
8359,,
8360,,
8361,,
8362,,
8363,,
8364,8.0,7.1
8365,6.3,
8366,,
8367,8.1,8.6
8368,,
8369,,
8370,7.0,6.2
8371,7.3,
8372,9.0,
8373,8.8,
8374,6.9,
8375,4.5,
8376,,
8377,8.0,
8378,,
8379,,
8380,8.5,4.5
8381,,
8382,3.0,
8383,6.3,
8384,7.9,
8385,5.0,
8386,8.0,
8387,,
8388,7.5,
8389,7.0,
8390,7.9,
8391,,
8392,6.5,
8393,,
8394,,
8395,8.5,7.3
8396,3.6,
8397,8.2,
8398,7.7,
8399,8.4,
8400,,
8401,8.4,7.8
8402,8.0,
8403,,
8404,8.5,
8405,6.5,
8406,,
8407,,
8408,8.0,4.3
8409,5.0,
8410,3.7,2.5
8411,3.1,
8412,5.8,
8413,5.8,
8414,,
8415,,
8416,4.7,
8417,8.0,
8418,,
8419,5.9,6.0
8420,,
8421,,
8422,,
8423,4.3,
8424,,
8425,4.8,
8426,6.8,5.5
8427,,
8428,7.8,
8429,3.3,
8430,,
8431,3.9,
8432,,
8433,6.4,
8434,7.0,
8435,8.0,
8436,7.8,
8437,8.8,
8438,6.9,
8439,6.8,
8440,,
8441,7.2,6.8
8442,,
8443,,
8444,5.9,
8445,,
8446,6.5,
8447,,
8448,,
8449,,
8450,7.4,
8451,6.0,6.0
8452,,
8453,,
8454,9.2,
8455,4.5,5.8
8456,9.0,
8457,3.3,
8458,7.4,
8459,6.5,
8460,,
8461,7.3,7.2
8462,,
8463,,
8464,7.0,
8465,8.8,
8466,,
8467,,
8468,7.7,
8469,7.8,8.2
8470,,
8471,,
8472,,
8473,7.9,
8474,9.0,
8475,,
8476,7.2,5.3
8477,,
8478,6.6,
8479,6.5,7.1
8480,,
8481,,
8482,,
8483,,
8484,7.0,
8485,5.7,
8486,,
8487,8.7,
8488,7.0,
8489,,
8490,8.0,
8491,8.7,
8492,,
8493,,
8494,,
8495,,
8496,,
8497,,
8498,8.2,
8499,7.9,
8500,2.5,
8501,7.4,
8502,7.0,7.3
8503,8.0,
8504,5.7,
8505,,
8506,,
8507,5.8,
8508,5.5,
8509,,
8510,,
8511,,
8512,,
8513,6.4,6.9
8514,,
8515,2.4,
8516,,
8517,,
8518,7.2,7.0
8519,,
8520,8.0,
8521,3.9,
8522,7.2,7.4
8523,6.8,
8524,3.2,
8525,,
8526,,
8527,,
8528,7.4,
8529,7.8,
8530,,
8531,,
8532,,
8533,7.3,
8534,8.7,
8535,8.8,7.7
8536,8.9,
8537,,
8538,8.8,
8539,,
8540,,
8541,4.3,
8542,,
8543,6.5,
8544,7.0,
8545,,
8546,,
8547,7.6,7.7
8548,7.5,
8549,,
8550,,
8551,3.5,
8552,7.8,
8553,,
8554,,
8555,,
8556,5.9,
8557,7.0,
8558,,
8559,,
8560,,
8561,,
8562,8.1,
8563,,
8564,,
8565,7.3,6.9
8566,,
8567,7.8,
8568,,
8569,,
8570,,
8571,8.0,
8572,,
8573,,
8574,7.0,
8575,,
8576,7.5,
8577,5.0,
8578,,
8579,6.6,
8580,8.0,
8581,7.2,
8582,,
8583,5.0,
8584,6.2,
8585,,
8586,,
8587,,
8588,6.4,
8589,8.8,
8590,7.7,
8591,,
8592,,
8593,7.0,
8594,6.1,8.0
8595,,
8596,7.9,
8597,6.8,
8598,6.5,
8599,7.6,
8600,7.5,
8601,,
8602,8.0,7.8
8603,6.0,
8604,8.0,
8605,,
8606,5.0,
8607,7.4,
8608,,
8609,,
8610,9.0,
8611,,
8612,,
8613,,
8614,5.8,
8615,6.4,
8616,8.5,
8617,6.6,
8618,,
8619,6.9,
8620,8.3,
8621,4.7,4.2
8622,,
8623,8.4,
8624,,
8625,8.1,
8626,8.0,
8627,,
8628,7.8,
8629,6.4,
8630,5.5,
8631,6.4,
8632,9.0,
8633,8.0,
8634,4.2,
8635,,
8636,7.3,
8637,,
8638,,
8639,1.9,
8640,7.5,
8641,,
8642,,
8643,,
8644,5.8,
8645,8.5,
8646,,
8647,6.0,
8648,,
8649,3.5,
8650,6.0,
8651,,
8652,,
8653,,
8654,,
8655,,
8656,7.5,7.8
